proxy,response,loginc,logarea,dwt,psu,stratum
29477,0,,,153.8251,246,10
32394.04,1,7.267525,4.49981,1174.561,246,10
23649.65,1,7.495542,4.442651,1174.561,246,10
33297.75,0,,,1174.561,246,10
32394.04,0,,,1174.561,246,10
32394.04,1,7.495542,4.820282,1174.561,246,10
33019,0,,,153.8251,246,10
34860,0,,,153.8251,246,10
34508.73,1,7.17012,3.663562,2172.938,246,10
30570.9,0,,,1174.561,246,10
23650.59,0,,,1174.561,246,10
36913.73,0,,,2172.938,246,10
30322.78,1,7.696213,4.634729,2172.938,246,10
32990.6,0,,,2172.938,246,10
31654.37,0,,,1174.561,246,10
29025,0,,,153.8251,246,10
29476.84,0,,,1174.561,246,10
33899.43,0,,,1174.561,246,10
32482.47,1,7.495542,4.867535,1174.561,246,10
32394,0,,,153.8251,246,10
29477,0,,,153.8251,246,10
29700.97,0,,,1174.561,246,10
31718.14,0,,,1174.561,246,10
29477,0,,,153.8251,246,10
31942,0,,,153.8251,246,10
30047.38,0,,,1174.561,246,10
35163,0,,,153.8251,246,10
26705.71,0,,,1174.561,246,10
33086,0,,,153.8251,246,10
30973.88,1,7.438384,4.976734,1174.561,246,10
34139,0,,,153.8251,246,10
36254.35,0,,,1174.561,246,10
37891,1,6.375025,4.025352,153.8251,246,10
33297.75,0,,,2172.938,246,10
33297.75,1,7.901007,4.744932,1174.561,246,10
30898.8,1,7.972466,4.787492,1174.561,246,10
33899,0,,,153.8251,246,10
33297.75,1,7.740664,4.60517,1174.561,246,10
30570.9,0,,,1174.561,246,10
33085.58,1,7.522941,4.70048,1174.561,246,10
33484.9,0,,,1174.561,246,10
33298,1,6.907755,4.442651,153.8251,246,10
32373.93,0,,,1174.561,246,10
34509,0,,,153.8251,246,10
37891,0,,,153.8251,246,10
33297.75,0,,,1174.561,246,10
27496,0,,,153.8251,246,10
33297.75,0,,,1174.561,246,10
29477,0,,,153.8251,246,10
34139.9,0,,,1174.561,246,10
29476.84,1,6.907755,4.094345,1174.561,246,10
33019.14,0,,,1174.561,246,10
36254.35,1,7.313221,4.60517,2172.938,246,10
23649.65,1,7.972466,4.787492,1174.561,246,10
34859.94,0,,,1174.561,246,10
27109.09,0,,,1174.561,246,10
32743.94,0,,,2048.972,8,11
34005.33,0,,,1061.122,8,11
36862.25,1,7.495542,4.65396,2048.972,8,11
33043.81,0,,,1061.122,8,11
32744,1,7.098376,4.442651,150.817,8,11
33157.02,0,,,1061.122,8,11
29803.24,0,,,1061.122,8,11
30504.41,0,,,1061.122,8,11
33043.81,0,,,1061.122,8,11
32743.94,1,7.047517,4.317488,2048.972,8,11
29803.24,0,,,1061.122,8,11
34067,0,,,150.817,8,11
34141.55,0,,,1061.122,8,11
34005.33,0,,,1061.122,8,11
34259,0,,,150.817,8,11
31842.67,0,,,1061.122,8,11
34067,0,,,150.817,8,11
32743.94,0,,,2048.972,8,11
35024.22,0,,,2048.972,8,11
32743.94,1,8.160519,5.010635,2048.972,8,11
30504,1,7.377759,4.60517,150.817,8,11
33044,0,,,150.817,8,11
32743.94,0,,,2048.972,8,11
23167,0,,,150.817,8,11
35091.41,0,,,1061.122,8,11
34067.23,0,,,1061.122,8,11
31162.11,0,,,1061.122,8,11
34693.34,0,,,1061.122,8,11
32253.53,0,,,1061.122,8,11
35024.22,0,,,2048.972,8,11
34067,0,,,150.817,8,11
34376.94,0,,,2048.972,8,11
31162.11,1,6.39693,3.912023,1061.122,8,11
37312.25,0,,,2048.972,8,11
29009.28,0,,,1061.122,8,11
34067.23,1,8.188689,4.60517,1061.122,8,11
36862.25,0,,,2048.972,8,11
32253.53,1,7.495542,4.248495,2048.972,8,11
29020.91,0,,,1061.122,8,11
27200.97,1,7.467371,5.010635,1061.122,8,11
32744,0,,,150.817,8,11
34067.23,0,,,1061.122,8,11
32229.74,0,,,1061.122,8,11
32743.94,0,,,2048.972,8,11
35091.41,0,,,1061.122,8,11
31663.45,0,,,1061.122,8,11
30504,0,,,150.817,8,11
31357.39,0,,,1061.122,8,11
37338,0,,,150.817,8,11
31843,1,7.600903,4.49981,150.817,8,11
34067.23,0,,,1061.122,8,11
35091.41,1,7.313221,4.317488,1061.122,8,11
29803.24,0,,,1061.122,8,11
30555.56,0,,,1061.122,8,11
33043.81,1,8.006368,5.438079,1061.122,8,11
31357,0,,,150.817,8,11
34005.33,0,,,1061.122,8,11
32743.94,0,,,2048.972,8,11
32744,1,7.17012,3.970292,150.817,8,11
32254,1,7.090077,4.174387,150.817,8,11
32254,1,6.728629,4.430817,150.817,8,11
32744,1,7.512071,3.951244,150.817,8,11
35069.44,1,7.824046,4.564348,1061.122,8,11
33736.18,0,,,1061.122,8,11
34376.94,0,,,2048.972,8,11
35091.41,1,7.600903,4.867535,1061.122,8,11
33044,0,,,150.817,8,11
38815,0,,,150.817,8,11
32253.53,0,,,1061.122,8,11
32744,0,,,150.817,8,11
23167.42,0,,,1061.122,8,11
29803.24,0,,,1061.122,8,11
27200.97,0,,,1061.122,8,11
32743.94,0,,,2048.972,8,11
33043.81,0,,,1061.122,8,11
38815,0,,,150.817,8,11
29021,0,,,150.817,8,11
29803.24,0,,,1061.122,8,11
36862.25,0,,,4688.81,8,11
32254,0,,,150.817,8,11
33817.73,0,,,2048.972,8,11
32744,0,,,150.817,8,11
31848,0,,,150.817,8,11
35091.41,0,,,1061.122,8,11
35091.41,1,7.600903,4.787492,1061.122,8,11
32744,0,,,150.817,8,11
31357.39,0,,,1061.122,8,11
34067.23,1,7.901007,4.49981,1061.122,8,11
29021,1,7.495542,4.382027,150.817,8,11
32743.94,0,,,2048.972,8,11
29021,0,,,150.817,8,11
33043.81,0,,,1061.122,8,11
34067.23,0,,,2048.972,8,11
36862.25,0,,,1061.122,8,11
29803,0,,,150.817,8,11
29020.91,1,7.090077,4.49981,1061.122,8,11
33044,1,6.652863,4.094345,150.817,8,11
35091.41,0,,,1061.122,8,11
35024,1,6.380123,4.330733,150.817,8,11
34067,0,,,150.817,8,11
30555.56,0,,,1061.122,8,11
31848.37,0,,,1061.122,8,11
31357.39,0,,,2048.972,8,11
32744,1,6.43294,4.143135,150.817,8,11
37338.06,0,,,4688.81,8,11
32743.94,0,,,2048.972,8,11
34067.23,0,,,1061.122,8,11
35091.41,0,,,1061.122,8,11
32744,1,5.541264,4.094345,150.817,8,11
33157.02,1,7.377759,4.60517,1061.122,8,11
29803,1,6.956545,3.663562,150.817,8,11
23167.42,0,,,1061.122,8,11
34067.23,1,7.937375,4.787492,1061.122,8,11
34376.94,0,,,2048.972,8,11
29009.28,0,,,1061.122,8,11
32743.94,0,,,2048.972,8,11
35069.44,1,7.192934,4.382027,1061.122,8,11
30555.56,0,,,1061.122,8,11
27200.97,0,,,1061.122,8,11
30555.56,0,,,1061.122,8,11
32743.94,0,,,2048.972,8,11
33043.81,0,,,1061.122,8,11
35142.6,1,7.495542,5.135798,1504.893,103,11
35244,1,7.239215,4.812184,298.3705,103,11
34378.73,1,7.824046,4.787492,676.6732,103,11
29555.73,0,,,676.6732,103,11
32610,0,,,298.3705,103,11
32609.66,1,8.987197,5.393628,1504.893,103,11
35244.01,0,,,2537.524,103,11
35164,0,,,298.3705,103,11
32721.14,1,6.924613,4.382027,1504.893,103,11
37653,0,,,298.3705,103,11
33310.68,0,,,1504.893,103,11
32610,0,,,298.3705,103,11
32610,1,6.39693,4.584968,298.3705,103,11
32609.66,0,,,1504.893,103,11
34108,0,,,298.3705,103,11
35142.6,1,7.824046,4.60517,1504.893,103,11
35163.83,1,7.824046,4.941642,1504.893,103,11
36323.63,1,7.495542,4.787492,2537.524,103,11
34718.61,1,7.824046,4.787492,1504.893,103,11
33730.71,0,,,1504.893,103,11
32422,0,,,298.3705,103,11
35142.6,0,,,1504.893,103,11
35142.6,0,,,1504.893,103,11
33667.34,0,,,676.6732,103,11
32721.14,0,,,1504.893,103,11
33730.71,0,,,1504.893,103,11
33667.34,0,,,676.6732,103,11
33398.21,0,,,1504.893,103,11
32721,1,7.696213,4.60517,298.3705,103,11
32721.14,0,,,1504.893,103,11
32609.66,0,,,1504.893,103,11
37641.53,0,,,2537.524,103,11
37652.97,0,,,2537.524,103,11
32721.14,0,,,2537.524,103,11
34379,1,7.625595,5.099866,298.3705,103,11
32422,0,,,298.3705,103,11
35163.83,0,,,1504.893,103,11
32721.14,0,,,1504.893,103,11
35142.6,0,,,1504.893,103,11
33398.21,1,7.600903,5.010635,1504.893,103,11
32609.66,0,,,1504.893,103,11
33398.21,1,6.802395,4.382027,1504.893,103,11
36240.02,1,7.17012,5.192957,1504.893,103,11
34378.73,1,8.411833,5.075174,676.6732,103,11
35163.83,1,8.070906,5.298317,1504.893,103,11
34950.24,0,,,1504.893,103,11
33398,1,6.745236,4.094345,298.3705,103,11
32609.66,0,,,1504.893,103,11
34379,0,,,298.3705,103,11
34378.73,0,,,676.6732,103,11
35244,1,5.808143,4.787492,298.3705,103,11
32610,0,,,298.3705,103,11
35142.6,1,7.600903,5.043425,1504.893,103,11
35142.6,0,,,1504.893,103,11
33730.71,1,7.467371,4.787492,1504.893,103,11
33398.21,0,,,1504.893,103,11
34378.73,0,,,676.6732,103,11
32721,1,6.794587,4.007333,298.3705,103,11
33398,0,,,298.3705,103,11
34378.73,0,,,676.6732,103,11
34017.61,0,,,1504.893,103,11
34379,0,,,298.3705,103,11
37302.26,0,,,1504.893,103,11
32609.66,0,,,1504.893,103,11
33553.1,0,,,1504.893,103,11
33310.68,0,,,1504.893,103,11
31651,1,6.952729,4.454347,298.3705,103,11
32422.13,1,7.937375,4.382027,676.6732,103,11
33310.68,1,8.517193,5.521461,1504.893,103,11
34378.73,0,,,1504.893,103,11
32609.66,0,,,1504.893,103,11
36240.02,1,7.17012,4.787492,1504.893,103,11
32721,0,,,298.3705,103,11
32609.66,1,8.006368,4.787492,1504.893,103,11
32609.66,1,6.774224,4.976734,1504.893,103,11
34378.73,0,,,1504.893,103,11
33398,1,6.46925,3.871201,298.3705,103,11
37652.97,0,,,2537.524,103,11
31650.97,0,,,1504.893,103,11
37652.97,0,,,2537.524,103,11
37653,1,5.991465,4.905275,298.3705,103,11
29555.73,0,,,676.6732,103,11
33553.1,0,,,1504.893,103,11
33310.68,0,,,1504.893,103,11
35142.6,0,,,1504.893,103,11
33310.68,0,,,1504.893,103,11
35163.83,0,,,1504.893,103,11
32609.66,0,,,1504.893,103,11
37652.97,0,,,2537.524,103,11
33667.34,1,7.549609,4.744932,1504.893,103,11
33398,1,6.214608,4.60517,298.3705,103,11
32721,0,,,298.3705,103,11
32609.66,0,,,1504.893,103,11
32609.66,1,7.600903,4.997212,1504.893,103,11
33730.71,1,7.824046,5.075174,1504.893,103,11
32422,0,,,298.3705,103,11
33667.34,0,,,676.6732,103,11
34718.61,0,,,1504.893,103,11
33667.34,0,,,676.6732,103,11
32721.14,0,,,1504.893,103,11
37302,0,,,298.3705,103,11
34378.73,0,,,676.6732,103,11
32721.14,0,,,1504.893,103,11
35163.83,0,,,1504.893,103,11
32721.14,0,,,1504.893,103,11
37652.97,0,,,2537.524,103,11
38653.14,0,,,1504.893,103,11
43865.79,0,,,1628.804,137,11
44277.11,0,,,1628.804,137,11
32684.11,1,7.649693,4.60517,836.1529,137,11
44588,0,,,137.3512,137,11
41834.12,1,7.229839,3.7612,1628.804,137,11
42862.38,0,,,836.1529,137,11
45634.29,0,,,1628.804,137,11
44222.32,0,,,1628.804,137,11
44334.36,0,,,1628.804,137,11
43276.09,0,,,1628.804,137,11
44588.09,1,6.802395,4.60517,1628.804,137,11
41401.27,0,,,836.1529,137,11
45197.62,1,7.600903,5.393628,836.1529,137,11
45095,1,6.887553,4.094345,137.3512,137,11
45151.5,1,7.495542,4.394449,1628.804,137,11
43441.41,1,7.377759,4.382027,1628.804,137,11
44148.18,1,8.101678,5.010635,1628.804,137,11
43865.79,0,,,1628.804,137,11
44276.37,0,,,1628.804,137,11
43464.91,0,,,1628.804,137,11
44588.09,0,,,1628.804,137,11
47096.09,1,7.438384,4.867535,1628.804,137,11
47096.09,0,,,1628.804,137,11
42402.43,0,,,1628.804,137,11
36663.8,0,,,299.5175,137,11
44588,0,,,137.3512,137,11
44853.4,0,,,1628.804,137,11
42402.43,0,,,1628.804,137,11
43465,1,6.39693,4.442651,137.3512,137,11
43717.38,0,,,836.1529,137,11
43805.5,1,7.130899,3.951244,836.1529,137,11
41401.27,0,,,836.1529,137,11
44351.12,0,,,1628.804,137,11
45634.29,0,,,1628.804,137,11
44334,0,,,137.3512,137,11
42257.59,1,7.863267,4.644391,1628.804,137,11
47096.09,1,8.612503,5.438079,1628.804,137,11
43077.81,0,,,1628.804,137,11
41401.27,0,,,836.1529,137,11
45151.5,1,8.612503,5.010635,1628.804,137,11
44843,0,,,137.3512,137,11
47828.57,0,,,1628.804,137,11
47096.09,0,,,1628.804,137,11
43805.5,0,,,836.1529,137,11
43464.91,0,,,1628.804,137,11
45151.5,0,,,1628.804,137,11
43441.41,0,,,1628.804,137,11
42402.43,1,7.740664,4.49981,1628.804,137,11
45024.64,1,7.313221,5.393628,1628.804,137,11
43276.09,1,7.824046,4.828314,1628.804,137,11
43078,0,,,137.3512,137,11
45375.1,0,,,1628.804,137,11
41834.12,0,,,836.1529,137,11
46524.19,0,,,1628.804,137,11
44148,0,,,137.3512,137,11
41401.27,0,,,836.1529,137,11
47096.09,1,7.824046,4.787492,1628.804,137,11
46524,0,,,137.3512,137,11
44148.18,0,,,1628.804,137,11
45095.17,0,,,1628.804,137,11
44842.82,0,,,1628.804,137,11
42402.43,0,,,1628.804,137,11
47447.87,1,6.802395,3.401197,1628.804,137,11
44334,0,,,137.3512,137,11
43940.75,0,,,1628.804,137,11
43941,0,,,137.3512,137,11
36663.8,0,,,299.5175,137,11
42402,0,,,137.3512,137,11
46030.98,0,,,1628.804,137,11
41433.68,0,,,836.1529,137,11
41401.27,0,,,836.1529,137,11
41433.68,1,8.294049,5.192957,836.1529,137,11
46524.19,0,,,1628.804,137,11
42402,1,6.650279,4.430817,137.3512,137,11
39842.02,0,,,836.1529,137,11
41401,0,,,137.3512,137,11
44351.12,0,,,1628.804,137,11
41834.12,0,,,836.1529,137,11
44843,0,,,137.3512,137,11
41434,0,,,137.3512,137,11
45151.5,0,,,1628.804,137,11
44843,0,,,137.3512,137,11
43717.38,0,,,836.1529,137,11
47096.09,0,,,1628.804,137,11
47828.57,1,7.863267,4.276666,1628.804,137,11
42862,0,,,137.3512,137,11
43465,0,,,137.3512,137,11
45838,0,,,137.3512,137,11
41834.12,0,,,836.1529,137,11
46817.02,0,,,1628.804,137,11
46524.19,0,,,1628.804,137,11
43325.63,0,,,1628.804,137,11
41401.27,1,7.696213,4.70048,836.1529,137,11
42862.38,0,,,1628.804,137,11
45634.29,0,,,1628.804,137,11
42402,0,,,137.3512,137,11
45197.62,0,,,836.1529,137,11
41401.27,0,,,836.1529,137,11
43721,0,,,137.3512,137,11
43717.38,0,,,836.1529,137,11
43464.91,0,,,1628.804,137,11
42731.07,0,,,836.1529,137,11
43441.41,1,7.495542,4.49981,1628.804,137,11
45025,0,,,137.3512,137,11
43465,0,,,137.3512,137,11
39792.34,1,8.160519,5.010635,836.1529,137,11
44277.11,1,7.176255,5.010635,1628.804,137,11
47096.09,0,,,1628.804,137,11
41188,0,,,137.3512,137,11
43464.91,0,,,1628.804,137,11
48797.46,0,,,1628.804,137,11
46317.1,0,,,1628.804,137,11
44351.12,0,,,1628.804,137,11
26752,1,7.130899,4.127134,143.9523,231,12
28617,0,,,143.9523,231,12
27222.23,0,,,1948.042,231,12
25935,0,,,143.9523,231,12
28724,0,,,143.9523,231,12
29722.38,1,7.130899,4.382027,1948.042,231,12
28617,0,,,143.9523,231,12
27215,0,,,143.9523,231,12
27222,0,,,143.9523,231,12
26884,0,,,143.9523,231,12
28808.84,1,6.55108,4.127134,974.0208,231,12
30963.62,1,7.438384,4.442651,3619.476,231,12
30476.71,0,,,3619.476,231,12
29048,0,,,143.9523,231,12
30262,0,,,143.9523,231,12
27893,0,,,143.9523,231,12
27782,0,,,143.9523,231,12
27653,0,,,143.9523,231,12
29261,0,,,143.9523,231,12
27222,1,7.901007,4.219508,143.9523,231,12
28317,0,,,143.9523,231,12
29237.64,0,,,1948.042,231,12
29628,0,,,143.9523,231,12
27222.23,1,6.684612,3.988984,1948.042,231,12
30423,1,7.090077,4.406719,143.9523,231,12
29224,0,,,143.9523,231,12
27359,0,,,143.9523,231,12
28685,1,7.279319,4.60517,143.9523,231,12
28493.16,0,,,1948.042,231,12
29249,0,,,143.9523,231,12
29758.14,0,,,1948.042,231,12
29628,0,,,143.9523,231,12
27782.17,0,,,3619.476,231,12
28851,1,7.408531,4.60517,143.9523,231,12
27782.17,1,7.824046,4.941642,974.0208,231,12
28316.58,0,,,1948.042,231,12
27180,0,,,143.9523,231,12
28685.33,0,,,1948.042,231,12
26911,1,6.35437,3.78419,143.9523,231,12
28900.32,0,,,1948.042,231,12
29940,1,7.696213,4.787492,143.9523,231,12
28808.84,1,7.718686,4.094345,1948.042,231,12
26910.67,0,,,1948.042,231,12
27548,1,5.991465,3.806663,143.9523,231,12
28587,0,,,143.9523,231,12
29627.78,0,,,1948.042,231,12
27222,0,,,143.9523,231,12
29624,1,6.769642,4.744932,143.9523,231,12
29261,0,,,143.9523,231,12
29261.1,1,7.600903,4.820282,3619.476,231,12
29423,0,,,143.9523,231,12
27222,1,7.069024,4.465908,143.9523,231,12
29919,0,,,143.9523,231,12
29216,0,,,143.9523,231,12
27713,0,,,143.9523,231,12
28894,0,,,143.9523,231,12
27782,0,,,143.9523,231,12
27359,0,,,143.9523,231,12
30070,0,,,143.9523,231,12
30964,0,,,143.9523,231,12
29758,0,,,143.9523,231,12
30262.42,1,6.907755,4.174387,1948.042,231,12
27782,0,,,143.9523,231,12
28493.16,0,,,1948.042,231,12
29367,1,5.720312,3.178054,143.9523,231,12
29928,0,,,143.9523,231,12
28723,0,,,143.9523,231,12
28685,1,6.214608,4.248495,143.9523,231,12
27547.53,1,6.55108,4.343805,974.0208,231,12
27354.88,0,,,1948.042,231,12
27548,1,6.131227,3.912023,143.9523,231,12
27222,0,,,143.9523,231,12
29437.99,0,,,1948.042,231,12
27314,0,,,143.9523,231,12
31502,0,,,143.9523,231,12
27222,0,,,143.9523,231,12
27863.37,0,,,1948.042,231,12
28396,1,7.090077,5.010635,143.9523,231,12
27222,1,7.495542,4.158883,143.9523,231,12
27782,0,,,143.9523,231,12
29437.99,0,,,1948.042,231,12
29454.95,0,,,1948.042,231,12
28587,0,,,143.9523,231,12
28850.68,0,,,1948.042,231,12
26911,1,7.549609,4.394449,143.9523,231,12
27548,1,7.549609,4.382027,143.9523,231,12
26752,1,7.17012,4.356709,143.9523,231,12
27180,0,,,143.9523,231,12
28983,0,,,143.9523,231,12
27222,0,,,143.9523,231,12
28851,0,,,143.9523,231,12
26752,1,6.907755,4.110874,143.9523,231,12
28032.7,0,,,1948.042,231,12
27222.23,1,7.696213,4.317488,1948.042,231,12
28809,0,,,143.9523,231,12
30044.04,0,,,1948.042,231,12
26752,1,7.003066,4.127134,143.9523,231,12
27782,1,6.552508,5.010635,143.9523,231,12
28396,1,7.40367,4.634729,143.9523,231,12
27222,0,,,143.9523,231,12
29215.68,0,,,1948.042,231,12
29959,0,,,143.9523,231,12
29454.95,0,,,1948.042,231,12
30070,0,,,143.9523,231,12
29437.99,0,,,1948.042,231,12
29454.95,0,,,1948.042,231,12
26752,0,,,143.9523,231,12
28685,0,,,143.9523,231,12
30868.38,1,6.907755,4.094345,3619.476,231,12
30070,0,,,143.9523,231,12
28616.87,1,7.003066,4.442651,974.0208,231,12
29922,0,,,143.9523,231,12
31245,1,6.956545,4.094345,143.9523,231,12
29642.3,1,7.937375,4.941642,1948.042,231,12
29242.99,1,7.377759,6.163315,974.0208,231,12
29878,1,6.779922,4.094345,143.9523,231,12
27713,1,7.17012,4.007333,143.9523,231,12
29051,0,,,143.9523,231,12
29627.78,0,,,1948.042,231,12
29238,1,6.715384,4.174387,143.9523,231,12
27782.17,0,,,1948.042,231,12
27653,0,,,143.9523,231,12
29047.58,0,,,1948.042,231,12
29628,0,,,143.9523,231,12
29261,0,,,143.9523,231,12
29367.29,0,,,1948.042,231,12
30423,1,6.453625,3.951244,143.9523,231,12
26911,1,6.579251,3.871201,143.9523,231,12
31245,0,,,143.9523,231,12
29261,1,6.907755,4.094345,143.9523,231,12
29959,0,,,143.9523,231,12
27744,0,,,143.9523,231,12
28723,0,,,143.9523,231,12
27222.23,0,,,1948.042,231,12
30070,0,,,143.9523,231,12
28702.37,1,7.467371,4.787492,1948.042,231,12
26911,1,7.600903,4.276666,143.9523,231,12
31502,0,,,143.9523,231,12
27782,0,,,143.9523,231,12
29758,1,6.39693,5.298317,143.9523,231,12
29261,1,7.377759,4.454347,143.9523,231,12
30262,0,,,143.9523,231,12
29243,0,,,143.9523,231,12
27782.17,0,,,3619.476,231,12
28239,0,,,143.9523,231,12
27222,0,,,143.9523,231,12
28850.68,0,,,1948.042,231,12
27547.53,0,,,1948.042,231,12
29423,0,,,143.9523,231,12
28723,0,,,143.9523,231,12
28851,1,7.090077,4.248495,143.9523,231,12
28493,0,,,143.9523,231,12
27288.51,1,7.901007,4.60517,1948.042,231,12
27222,1,5.843544,3.828641,143.9523,231,12
27483,0,,,143.9523,231,12
30044,1,6.672033,4.276666,143.9523,231,12
32010,1,6.802395,4.49981,143.9523,231,12
29891,0,,,143.9523,231,12
28316.58,0,,,1948.042,231,12
29628,1,7.377759,4.356709,143.9523,231,12
27222.23,0,,,1948.042,231,12
26752,0,,,143.9523,231,12
29261.1,1,7.438384,4.787492,1809.738,231,12
28850.68,0,,,1948.042,231,12
29423,0,,,143.9523,231,12
27310.93,0,,,1948.042,231,12
27222,0,,,143.9523,231,12
28587,0,,,143.9523,231,12
28238.68,1,6.927558,4.174387,5405.962,231,12
27219.6,1,6.327937,4.406719,1948.042,231,12
28317,0,,,143.9523,231,12
28723,0,,,143.9523,231,12
30687,1,5.733341,3.73767,143.9523,231,12
27222,1,6.905753,3.970292,143.9523,231,12
29261.1,0,,,1948.042,231,12
28851,0,,,143.9523,231,12
25935.2,0,,,1948.042,231,12
27782,1,7.003066,5.298317,143.9523,231,12
28033,1,7.003066,4.787492,143.9523,231,12
29928,0,,,143.9523,231,12
28317,0,,,143.9523,231,12
29261,1,6.55108,4.49981,143.9523,231,12
29407,0,,,143.9523,231,12
31245,0,,,143.9523,231,12
30070,0,,,143.9523,231,12
32451,0,,,143.9523,231,12
27482.91,0,,,1948.042,231,12
27220,0,,,143.9523,231,12
27510,0,,,143.9523,231,12
30472,0,,,143.9523,231,12
27310.93,0,,,1948.042,231,12
29928.49,0,,,3619.476,231,12
28723.26,0,,,1948.042,231,12
30687,0,,,143.9523,231,12
30423,0,,,143.9523,231,12
27222,0,,,143.9523,231,12
28774.61,1,6.55108,4.564348,1948.042,231,12
28850.68,1,6.437752,4.248495,1948.042,231,12
29758.14,1,6.579251,3.871201,1948.042,231,12
28493.16,0,,,1948.042,231,12
28516.6,0,,,3619.476,231,12
27548,0,,,143.9523,231,12
27222.23,0,,,1948.042,231,12
28033,1,7.003066,4.787492,143.9523,231,12
29642.3,1,7.090077,4.454347,1948.042,231,12
29758.14,0,,,1948.042,231,12
27222.23,0,,,1948.042,231,12
28723,0,,,143.9523,231,12
29758,0,,,143.9523,231,12
29048,0,,,143.9523,231,12
29437.99,0,,,1948.042,231,12
29048,0,,,143.9523,231,12
28723,1,7.377759,4.369448,143.9523,231,12
26911,0,,,143.9523,231,12
29374.71,0,,,1485.848,281,12
26370,1,6.684612,4.317488,145.2195,281,12
26223,0,,,145.2195,281,12
27927,1,5.991465,3.871201,145.2195,281,12
30805,0,,,145.2195,281,12
29038,0,,,145.2195,281,12
26370,1,6.453625,4.29046,145.2195,281,12
28526,0,,,145.2195,281,12
29017,0,,,145.2195,281,12
26562.61,0,,,1485.848,281,12
26108.11,0,,,1485.848,281,12
29398,0,,,145.2195,281,12
29394.55,0,,,2809.955,281,12
29563,0,,,145.2195,281,12
28275.58,1,7.495542,4.29046,1485.848,281,12
28837,0,,,145.2195,281,12
26370,0,,,145.2195,281,12
29865.21,1,7.824046,4.49981,2809.955,281,12
27694.02,0,,,1485.848,281,12
26108,0,,,145.2195,281,12
27238,0,,,145.2195,281,12
28615,1,7.090077,4.532599,145.2195,281,12
26252.13,0,,,1485.848,281,12
26037.2,0,,,1485.848,281,12
29126,0,,,145.2195,281,12
28380.8,1,8.006368,4.787492,1485.848,281,12
27983,1,6.733402,4.094345,145.2195,281,12
23219,0,,,145.2195,281,12
31451,0,,,145.2195,281,12
28789,1,7.20786,4.29046,145.2195,281,12
28789,0,,,145.2195,281,12
32593,0,,,145.2195,281,12
26370.17,1,7.549609,4.248495,1485.848,281,12
27480,0,,,145.2195,281,12
27640.6,0,,,1485.848,281,12
32245,0,,,145.2195,281,12
26927.52,0,,,1485.848,281,12
32904.97,0,,,1485.848,281,12
30059.05,0,,,2809.955,281,12
28327,0,,,145.2195,281,12
31451.13,0,,,1485.848,281,12
29865,0,,,145.2195,281,12
26037,0,,,145.2195,281,12
28799,0,,,145.2195,281,12
27220,0,,,145.2195,281,12
27480,0,,,145.2195,281,12
29034,1,6.907755,4.29046,145.2195,281,12
29034.28,0,,,2809.955,281,12
27939.86,0,,,1485.848,281,12
27022.98,1,7.313221,4.787492,1485.848,281,12
30804.82,0,,,1485.848,281,12
30128,0,,,145.2195,281,12
27232,0,,,145.2195,281,12
31451.13,1,6.802395,4.094345,1485.848,281,12
